carat,cut,color,clarity,price,x,y,z,volume
0.7,Ideal,I,VS2,2240,5.68,5.71,3.56,115.46
0.7,Ideal,I,VS2,2240,5.68,5.72,3.54,115.01
0.7,Ideal,H,SI1,2240,5.64,5.76,3.5,113.7
0.71,Good,G,SI1,2240,5.6,5.63,3.6,113.5
0.65,Very Good,F,VS2,2241,5.5,5.57,3.54,108.45
0.63,Very Good,G,VS1,2241,5.57,5.62,3.35,104.87
0.58,Ideal,E,VS1,2241,5.41,5.42,3.29,96.47
0.7,Fair,E,SI1,2241,5.49,5.45,3.65,109.21
0.72,Ideal,F,SI2,2241,5.72,5.75,3.56,117.09
0.65,Good,G,VS1,2241,5.6,5.7,3.39,108.21
0.83,Ideal,J,VS2,2241,6.08,6.03,3.72,136.38
0.83,Premium,J,SI2,2241,6.13,6.12,3.62,135.81
0.7,Very Good,D,SI1,2242,5.57,5.61,3.58,111.87
0.61,Ideal,G,VVS2,2242,5.45,5.49,3.37,100.83
0.55,Ideal,F,VVS2,2242,5.24,5.28,3.28,90.75
0.65,Ideal,G,VS1,2242,5.58,5.61,3.39,106.12
0.7,Good,D,SI2,2242,5.81,5.89,3.41,116.69
0.7,Good,F,SI1,2242,5.62,5.65,3.59,113.99
0.61,Very Good,E,VS1,2243,5.47,5.52,3.36,101.45
0.64,Premium,D,VS2,2243,5.6,5.63,3.42,107.83
0.5,Ideal,D,VS2,2243,5.11,5.13,3.13,82.05
0.62,Ideal,D,VS2,2243,5.49,5.52,3.37,102.13
0.58,Good,E,VVS1,2243,5.27,5.33,3.28,92.13
0.67,Good,F,VS1,2244,5.55,5.6,3.6,111.89
0.85,Good,G,SI1,2244,6.01,5.92,3.83,136.27
0.7,Premium,H,VS1,2245,5.73,5.77,3.48,115.06
0.58,Ideal,G,VVS2,2245,5.36,5.33,3.31,94.56
0.58,Ideal,F,VS1,2245,5.42,5.37,3.26,94.88
0.9,Very Good,E,I1,2245,6.13,6.01,3.79,139.63
0.52,Ideal,F,VS2,2246,5.18,5.13,3.21,85.3
0.52,Premium,H,VVS2,2246,5.21,5.17,3.17,85.39
0.8,Good,G,SI2,2246,5.89,5.83,3.76,129.11
0.71,Very Good,H,SI1,2246,5.62,5.66,3.55,112.92
0.73,Premium,I,VS2,2246,5.81,5.94,3.51,121.14
0.8,Fair,G,SI2,2246,5.96,5.93,3.64,128.65
0.61,Ideal,F,VS1,2246,5.42,5.46,3.37,99.73
0.72,Very Good,G,SI2,2246,5.72,5.68,3.61,117.29
0.78,Ideal,G,SI2,2246,5.92,5.88,3.64,126.71
0.72,Premium,G,SI1,2246,5.8,5.76,3.5,116.93
0.72,Premium,G,SI1,2246,5.81,5.77,3.51,117.67
0.72,Very Good,F,SI2,2246,5.69,5.63,3.57,114.36
0.77,Premium,F,SI2,2247,5.9,5.88,3.63,125.93
0.53,Ideal,G,IF,2247,5.18,5.22,3.21,86.8
0.53,Ideal,G,IF,2247,5.2,5.24,3.21,87.47
0.7,Good,D,SI2,2247,5.61,5.55,3.55,110.53
0.61,Ideal,E,VS2,2248,5.45,5.5,3.39,101.62
0.75,Ideal,F,SI2,2248,5.87,5.92,3.49,121.28
0.71,Premium,H,VS2,2249,5.73,5.69,3.54,115.42
0.72,Ideal,J,VVS1,2249,5.71,5.74,3.58,117.34
0.7,Ideal,I,VS2,2249,5.75,5.77,3.53,117.12
0.71,Premium,D,SI1,2249,5.81,5.79,3.37,113.37
0.7,Very Good,F,SI1,2250,5.61,5.66,3.54,112.4
0.53,Ideal,G,VVS2,2250,5.17,5.2,3.18,85.49
0.7,Very Good,F,VS2,2250,5.64,5.69,3.46,111.04
0.53,Ideal,E,VVS2,2250,5.12,5.18,3.22,85.4
0.6,Ideal,H,VS1,2250,5.47,5.49,3.36,100.9
0.44,Good,D,VVS1,2250,4.96,5.0,2.95,73.16
0.75,Premium,G,SI2,2250,5.81,5.77,3.62,121.36
0.7,Fair,G,VS1,2250,5.47,5.34,3.7,108.08
0.7,Very Good,F,VS2,2250,5.64,5.45,3.52,108.2
0.75,Good,J,SI1,2250,5.76,5.71,3.66,120.38
0.55,Very Good,D,VS1,2251,5.35,5.38,3.19,91.82
0.7,Premium,H,VS2,2251,5.72,5.65,3.47,112.14
0.52,Ideal,F,VVS1,2251,5.21,5.25,3.13,85.61
0.52,Ideal,F,VVS1,2251,5.17,5.2,3.21,86.3
0.55,Ideal,D,VS1,2251,5.28,5.32,3.25,91.29
0.71,Good,G,SI1,2251,5.68,5.72,3.55,115.34
0.61,Premium,D,VS2,2251,5.47,5.42,3.39,100.5
0.78,Very Good,H,SI2,2252,5.85,5.9,3.63,125.29
0.72,Very Good,E,SI2,2252,5.7,5.76,3.57,117.21
0.72,Ideal,H,SI2,2252,5.79,5.83,3.53,119.16
0.76,Ideal,F,SI2,2253,5.91,5.85,3.62,125.16
0.7,Good,H,VS2,2253,5.73,5.8,3.54,117.65
0.52,Very Good,E,VVS2,2254,5.17,5.19,3.17,85.06
0.59,Very Good,D,VS1,2254,5.34,5.39,3.36,96.71
0.72,Good,D,SI2,2254,5.64,5.71,3.64,117.22
0.52,Ideal,G,VS2,2255,5.16,5.19,3.21,85.97
0.73,Ideal,F,SI2,2255,5.79,5.85,3.58,121.26
0.73,Ideal,F,SI2,2255,5.83,5.88,3.54,121.35
0.71,Ideal,I,SI1,2255,5.73,5.77,3.53,116.71
0.71,Ideal,I,SI1,2255,5.74,5.77,3.55,117.58
0.59,Very Good,G,VVS1,2256,5.4,5.43,3.33,97.64
0.71,Very Good,E,SI2,2256,5.69,5.74,3.54,115.62
0.58,Ideal,G,VVS1,2256,5.36,5.4,3.3,95.52
0.73,Premium,E,SI2,2256,5.81,5.71,3.58,118.77
0.57,Ideal,E,SI1,2257,5.35,5.31,3.3,93.75
0.7,Very Good,E,SI2,2257,5.67,5.72,3.53,114.49
0.77,Ideal,J,VS2,2257,5.8,5.91,3.66,125.46
0.77,Ideal,J,SI1,2257,5.84,5.87,3.63,124.44
1.01,Premium,F,I1,2257,6.42,6.3,3.99,161.38
0.71,Ideal,E,SI1,2258,5.79,5.73,3.55,117.78
0.73,Ideal,J,VS2,2258,5.76,5.79,3.58,119.39
0.71,Good,G,VS2,2258,5.64,5.6,3.6,113.7
0.71,Good,F,SI1,2258,5.61,5.55,3.59,111.78
0.67,Good,D,SI1,2258,5.53,5.48,3.51,106.37
0.71,Ideal,H,SI2,2258,5.87,5.81,3.47,118.34
0.71,Very Good,H,SI1,2258,5.72,5.69,3.43,111.64
0.71,Very Good,H,SI2,2259,5.63,5.67,3.57,113.96
0.53,Ideal,F,VVS2,2259,5.26,5.24,3.2,88.2
0.55,Ideal,F,VVS2,2259,5.31,5.34,3.23,91.59
0.57,Ideal,G,VVS1,2259,5.33,5.35,3.31,94.39
0.7,Ideal,F,SI2,2259,5.69,5.73,3.54,115.42
0.83,Very Good,G,SI2,2259,5.96,5.92,3.75,132.31
0.5,Very Good,G,VVS2,2260,5.18,5.21,3.12,84.2
1.07,Premium,I,I1,2260,6.68,6.62,3.98,176.0
0.56,Ideal,F,VVS2,2260,5.26,5.29,3.28,91.27
0.62,Ideal,E,VS2,2260,5.47,5.44,3.38,100.58
0.73,Ideal,H,SI2,2260,5.79,5.81,3.57,120.09
0.74,Very Good,F,SI2,2261,5.77,5.74,3.63,120.22
0.74,Very Good,G,SI2,2262,5.71,5.76,3.6,118.4
0.71,Ideal,F,SI1,2262,5.68,5.74,3.57,116.39
0.71,Ideal,D,SI2,2262,5.77,5.83,3.49,117.4
0.71,Premium,F,SI1,2262,5.76,5.79,3.48,116.06
0.77,Very Good,I,VS2,2262,5.81,5.74,3.66,122.06
0.76,Premium,J,VS1,2262,5.91,5.85,3.59,124.12
0.77,Good,H,SI2,2262,6.01,5.93,3.5,124.74
0.72,Premium,I,SI1,2262,5.78,5.73,3.54,117.24
0.7,Very Good,E,SI2,2263,5.61,5.68,3.5,111.53
0.7,Very Good,E,SI2,2263,5.65,5.7,3.49,112.4
0.7,Very Good,E,SI2,2263,5.72,5.85,3.46,115.78
0.7,Very Good,E,SI2,2263,5.62,5.69,3.54,113.2
0.8,Very Good,H,SI2,2263,6.03,6.09,3.62,132.94
0.58,Ideal,F,VVS2,2263,5.37,5.41,3.33,96.74
0.53,Ideal,E,VVS2,2263,5.19,5.22,3.22,87.24
0.6,Ideal,D,SI1,2263,5.45,5.47,3.35,99.87
0.6,Ideal,D,SI1,2263,5.39,5.44,3.34,97.93
0.7,Very Good,F,SI1,2264,5.57,5.62,3.54,110.81
0.7,Very Good,F,SI1,2264,5.59,5.65,3.57,112.75
0.7,Very Good,F,SI1,2264,5.59,5.64,3.56,112.24
0.7,Very Good,F,SI1,2264,5.68,5.78,3.5,114.91
0.7,Ideal,F,SI1,2264,5.74,5.82,3.46,115.59
0.7,Premium,F,SI1,2264,5.77,5.84,3.51,118.28
0.71,Ideal,G,SI2,2264,5.74,5.78,3.54,117.45
0.71,Ideal,G,SI2,2264,5.75,5.77,3.52,116.78
0.7,Good,D,SI2,2264,5.6,5.65,3.56,112.64
0.77,Good,I,SI1,2264,5.88,5.93,3.68,128.32
0.7,Good,F,SI1,2264,5.77,5.81,3.4,113.98
0.7,Premium,J,IF,2264,5.73,5.67,3.45,112.09
0.74,Very Good,H,SI2,2264,5.78,5.75,3.64,120.98
1.0,Premium,G,I1,2264,6.49,6.43,3.82,159.41
0.78,Very Good,H,SI2,2265,5.82,5.86,3.71,126.53
0.72,Very Good,G,SI1,2265,5.69,5.74,3.59,117.25
0.72,Premium,E,SI1,2265,5.69,5.72,3.54,115.22
0.72,Ideal,E,SI1,2265,5.86,5.91,3.52,121.91
0.71,Ideal,I,VS2,2265,5.66,5.71,3.59,116.02
0.72,Ideal,I,VS1,2265,5.79,5.69,3.58,117.94
0.61,Very Good,D,VS2,2266,5.45,5.48,3.36,100.35
0.71,Very Good,H,SI1,2266,5.73,5.76,3.49,115.19
0.71,Very Good,G,SI1,2266,5.66,5.71,3.48,112.47
0.53,Ideal,D,VS2,2266,5.2,5.22,3.21,87.13
0.71,Ideal,G,SI2,2266,5.71,5.74,3.53,115.7
0.71,Ideal,G,SI2,2266,5.68,5.72,3.55,115.34
0.55,Good,F,IF,2266,5.26,5.36,3.23,91.07
0.71,Premium,I,VS1,2266,5.71,5.67,3.52,113.96
0.71,Very Good,F,SI2,2266,5.7,5.63,3.59,115.21
0.71,Ideal,I,VS1,2266,5.75,5.72,3.55,116.76
0.7,Very Good,F,SI1,2267,5.62,5.65,3.51,111.45
0.52,Ideal,G,IF,2267,5.15,5.19,3.19,85.26
0.7,Good,G,SI2,2268,5.7,5.65,3.41,109.82
0.7,Premium,H,SI1,2268,5.74,5.71,3.56,116.68
0.55,Ideal,F,VVS2,2268,5.26,5.29,3.27,90.99
0.7,Ideal,I,VS2,2268,5.73,5.69,3.55,115.74
0.7,Ideal,G,SI2,2268,5.69,5.66,3.55,114.33
0.7,Good,I,VS2,2268,5.6,5.56,3.56,110.84
0.7,Premium,G,SI2,2268,5.91,5.88,3.42,118.85
0.7,Good,I,VS2,2268,5.81,5.78,3.33,111.83
0.7,Premium,G,SI2,2268,5.69,5.65,3.51,112.84
0.7,Premium,F,SI1,2268,5.63,5.57,3.5,109.76
0.7,Premium,I,VS2,2268,5.71,5.68,3.46,112.22
0.7,Fair,H,VS2,2268,5.6,5.5,3.61,111.19
0.7,Premium,G,SI2,2268,5.85,5.81,3.41,115.9
0.7,Premium,G,SI2,2268,5.64,5.6,3.48,109.91
0.75,Premium,G,SI2,2268,5.82,5.76,3.63,121.69
0.7,Premium,F,SI1,2268,5.76,5.67,3.53,115.29
0.73,Ideal,H,SI1,2269,5.79,5.75,3.63,120.85
0.53,Ideal,F,VVS2,2269,5.23,5.26,3.22,88.58
0.6,Very Good,F,VS2,2270,5.45,5.48,3.32,99.16
0.6,Very Good,E,VS1,2270,5.5,5.56,3.32,101.53
0.7,Ideal,I,VS2,2270,5.72,5.75,3.52,115.77
0.7,Ideal,G,SI2,2270,5.73,5.78,3.52,116.58
0.6,Ideal,H,IF,2270,5.4,5.45,3.36,98.88
0.67,Good,E,VS2,2270,5.57,5.6,3.44,107.3
0.71,Ideal,I,VS2,2270,5.72,5.64,3.53,113.88
0.71,Good,I,VS2,2270,5.63,5.56,3.6,112.69
0.78,Very Good,I,SI2,2271,5.92,5.97,3.6,127.23
0.53,Ideal,E,VVS2,2271,5.19,5.15,3.25,86.87
0.54,Ideal,G,IF,2271,5.19,5.21,3.24,87.61
0.54,Ideal,G,IF,2271,5.16,5.2,3.24,86.94
0.7,Good,I,VS1,2271,5.51,5.58,3.57,109.76
0.7,Good,I,VS1,2271,5.56,5.61,3.59,111.98
0.71,Premium,E,SI2,2271,5.73,5.67,3.52,114.36
0.5,Ideal,D,VVS2,2272,5.11,5.15,3.13,82.37
0.71,Ideal,I,VS2,2272,5.73,5.77,3.56,117.7
0.7,Very Good,I,VS2,2273,5.58,5.65,3.5,110.34
0.7,Very Good,H,SI1,2273,5.72,5.75,3.49,114.79
0.75,Premium,I,SI1,2273,5.8,5.75,3.57,119.06
0.7,Premium,E,SI2,2273,5.65,5.63,3.5,111.33
0.7,Premium,E,SI2,2273,5.71,5.64,3.57,114.97
0.53,Ideal,E,VVS2,2273,5.19,5.23,3.24,87.95
0.53,Ideal,F,VVS1,2273,5.17,5.21,3.22,86.73
0.7,Fair,G,VS2,2273,5.78,5.84,3.33,112.4
0.7,Very Good,E,SI2,2273,5.66,5.63,3.56,113.44
0.61,Very Good,F,VVS2,2274,5.44,5.64,3.34,102.48
0.71,Very Good,G,SI1,2274,5.66,5.69,3.59,115.62
0.71,Very Good,G,SI1,2274,5.7,5.72,3.58,116.72
0.7,Ideal,E,VS2,2274,5.72,5.78,3.53,116.71
0.75,Very Good,F,SI2,2274,5.88,5.95,3.58,125.25
0.75,Premium,F,SI2,2274,5.88,5.91,3.59,124.76
0.7,Very Good,I,VS1,2274,5.55,5.64,3.49,109.24
0.7,Good,I,VS1,2274,5.58,5.63,3.54,111.21
0.71,Fair,G,VS2,2274,5.51,5.54,3.63,110.81
0.81,Premium,G,SI2,2274,6.14,6.1,3.61,135.21
0.57,Premium,E,VS2,2274,5.29,5.26,3.28,91.27
0.54,Ideal,G,VS1,2274,5.29,5.26,3.2,89.04
0.5,Very Good,E,VVS2,2275,5.08,5.11,3.18,82.55
0.48,Very Good,E,VVS1,2275,5.13,5.06,3.09,80.21
0.7,Very Good,E,SI1,2275,5.66,5.7,3.48,112.27
0.77,Ideal,G,SI2,2275,5.94,5.98,3.65,129.65
0.77,Premium,I,VS2,2275,5.92,5.96,3.66,129.14
0.53,Ideal,F,VVS2,2275,5.19,5.23,3.2,86.86
0.52,Ideal,E,VS1,2275,5.17,5.19,3.2,85.86
0.66,Good,F,VS2,2275,5.55,5.6,3.43,106.6
0.66,Good,G,VS1,2275,5.66,5.71,3.38,109.24
0.79,Premium,H,SI1,2275,5.97,5.91,3.67,129.49
0.71,Premium,F,SI2,2275,5.7,5.66,3.53,113.88
0.7,Very Good,H,VS2,2276,5.6,5.65,3.54,112.01
0.7,Very Good,H,VS2,2276,5.66,5.7,3.54,114.21
0.7,Very Good,G,SI1,2276,5.62,5.66,3.54,112.6
0.7,Very Good,G,SI1,2276,5.64,5.67,3.56,113.84
0.7,Ideal,I,VVS2,2276,5.69,5.74,3.57,116.6
0.7,Ideal,I,VVS2,2276,5.63,5.68,3.51,112.24
0.73,Ideal,F,SI2,2276,5.77,5.8,3.59,120.14
0.73,Ideal,F,SI2,2276,5.75,5.79,3.62,120.52
0.7,Ideal,G,SI1,2276,5.67,5.69,3.53,113.89
0.7,Ideal,G,SI1,2276,5.66,5.69,3.54,114.01
0.7,Good,I,SI1,2276,5.76,5.82,3.39,113.64
0.74,Very Good,J,IF,2277,5.82,5.86,3.52,120.05
0.72,Good,H,SI1,2277,5.63,5.68,3.6,115.12
0.72,Premium,H,SI1,2277,5.69,5.73,3.58,116.72
0.72,Very Good,H,SI1,2277,5.77,5.8,3.56,119.14
0.74,Very Good,G,SI2,2277,5.75,5.77,3.63,120.43
0.71,Very Good,H,VS1,2277,5.67,5.7,3.57,115.38
0.79,Ideal,I,SI2,2277,5.92,5.97,3.69,130.41
0.55,Premium,E,VS1,2277,5.41,5.36,3.15,91.34
0.7,Very Good,F,SI1,2278,5.76,5.91,3.45,117.44
0.7,Very Good,F,SI1,2278,5.64,5.67,3.57,114.16
0.77,Very Good,F,SI2,2278,5.85,5.95,3.59,124.96
0.75,Good,E,SI2,2278,5.76,5.82,3.66,122.69
0.75,Ideal,E,SI2,2278,5.81,5.85,3.62,123.04
0.73,Ideal,G,SI1,2278,5.81,5.79,3.57,120.09
0.61,Ideal,E,VS2,2278,5.51,5.49,3.42,103.45
0.85,Good,J,SI1,2278,6.17,6.13,3.64,137.67
0.73,Fair,H,VS2,2278,5.68,5.64,3.74,119.81
0.73,Ideal,H,SI2,2278,5.78,5.72,3.58,118.36
0.73,Premium,E,SI2,2278,5.76,5.71,3.54,116.43
0.7,Very Good,H,VS1,2279,5.73,5.77,3.47,114.73
0.56,Premium,E,VVS2,2279,5.3,5.33,3.27,92.37
0.56,Ideal,G,IF,2279,5.28,5.33,3.29,92.59
0.72,Ideal,J,IF,2279,5.74,5.77,3.57,118.24
0.71,Very Good,D,SI2,2279,5.73,5.67,3.52,114.36
0.53,Very Good,E,VVS2,2280,5.18,5.22,3.23,87.34
1.0,Fair,F,I1,2280,6.14,6.05,4.15,154.16
0.7,Very Good,G,SI1,2281,5.63,5.66,3.54,112.8
0.7,Very Good,E,SI2,2281,5.79,5.81,3.45,116.06
0.56,Ideal,F,VVS2,2281,5.29,5.34,3.31,93.5
0.53,Good,F,VVS2,2281,5.11,5.17,3.21,84.8
0.74,Very Good,E,SI2,2282,5.73,5.77,3.62,119.68
0.7,Good,G,VS2,2282,5.66,5.69,3.58,115.3
0.7,Very Good,G,VS2,2282,5.84,5.78,3.38,114.09
0.71,Good,F,SI2,2282,5.58,5.61,3.6,112.69
0.71,Good,H,SI1,2282,5.8,5.83,3.4,114.97
0.65,Ideal,E,VS2,2282,5.6,5.57,3.46,107.92
0.77,Premium,F,SI2,2282,5.9,5.85,3.66,126.32
0.81,Very Good,J,VS2,2283,6.04,6.11,3.67,135.44
0.71,Good,I,VVS2,2283,5.68,5.63,3.6,115.12
0.71,Premium,G,SI1,2283,5.69,5.65,3.53,113.48
0.5,Ideal,F,VVS2,2283,5.13,5.18,3.19,84.77
0.61,Ideal,F,VS1,2283,5.43,5.47,3.37,100.1
0.7,Ideal,E,SI2,2283,5.68,5.71,3.56,115.46
0.82,Premium,J,SI1,2283,6.04,5.99,3.68,133.14
0.59,Ideal,G,VVS2,2283,5.39,5.35,3.34,96.31
0.92,Fair,H,SI2,2283,6.22,6.0,4.05,151.15
0.72,Very Good,D,SI1,2285,5.7,5.72,3.59,117.05
0.7,Premium,G,SI1,2285,5.71,5.65,3.5,112.92
0.7,Premium,G,SI1,2285,5.7,5.63,3.49,112.0
0.61,Ideal,E,VS1,2285,5.45,5.47,3.37,100.46
0.7,Ideal,H,SI2,2285,5.82,5.77,3.5,117.53
0.61,Ideal,G,VS2,2286,5.46,5.48,3.37,100.83
0.7,Very Good,H,VS2,2287,5.73,5.77,3.45,114.06
0.27,Ideal,H,VS2,397,4.17,4.19,2.53,44.2
0.27,Premium,G,VS2,397,4.11,4.13,2.57,43.62
0.26,Very Good,H,VS1,399,4.08,4.11,2.54,42.59
0.25,Very Good,D,VS2,399,4.07,4.11,2.5,41.82
0.27,Very Good,G,VS1,399,4.25,4.36,2.53,46.88
0.24,Good,F,VS1,399,3.96,3.98,2.48,39.09
0.25,Good,D,VS1,399,4.15,4.18,2.4,41.63
0.31,Ideal,J,VS2,400,4.35,4.38,2.7,51.44
0.31,Ideal,J,VS2,400,4.36,4.39,2.72,52.06
0.23,Very Good,E,VS2,400,3.9,3.92,2.44,37.3
0.23,Premium,E,VS1,400,3.91,3.95,2.43,37.53
0.26,Very Good,F,SI1,401,4.15,4.21,2.56,44.73
0.26,Very Good,F,SI1,401,4.13,4.16,2.54,43.64
0.3,Ideal,E,SI2,401,4.32,4.35,2.69,50.55
0.3,Ideal,E,SI2,401,4.3,4.33,2.68,49.9
0.3,Ideal,E,SI2,401,4.33,4.35,2.69,50.67
0.3,Ideal,E,SI2,401,4.29,4.32,2.62,48.56
0.25,Good,H,VVS1,401,4.05,4.07,2.46,40.55
0.23,Very Good,D,VS2,402,3.96,3.99,2.45,38.71
0.23,Very Good,D,VS2,402,3.91,3.95,2.48,38.3
0.23,Very Good,D,VS2,402,3.92,3.97,2.48,38.59
0.23,Very Good,E,VS2,402,3.98,4.02,2.43,38.88
0.23,Very Good,E,VS2,402,3.92,3.95,2.38,36.85
0.23,Very Good,E,VS2,402,3.97,4.05,2.44,39.23
0.23,Very Good,F,VS2,402,3.84,3.89,2.45,36.6
0.23,Very Good,F,VS2,402,3.95,3.99,2.42,38.14
0.23,Very Good,F,VS2,402,4.02,4.07,2.39,39.1
0.23,Very Good,F,VS2,402,3.96,4.0,2.45,38.81
0.23,Very Good,F,VS2,402,4.06,4.09,2.42,40.19
0.23,Very Good,F,VS1,402,3.9,4.02,2.45,38.41
0.31,Premium,G,VS2,544,4.32,4.37,2.66,50.22
0.31,Good,G,VS2,544,4.26,4.29,2.72,49.71
0.31,Good,E,SI1,544,4.29,4.31,2.74,50.66
0.31,Ideal,H,VS1,544,4.34,4.37,2.71,51.4
0.31,Ideal,G,VS2,544,4.33,4.36,2.68,50.6
0.31,Very Good,E,SI1,544,4.29,4.32,2.71,50.22
0.31,Ideal,E,SI1,544,4.29,4.32,2.7,50.04
0.31,Good,E,SI1,544,4.28,4.3,2.73,50.24
0.31,Good,H,VS1,544,4.29,4.32,2.72,50.41
0.31,Premium,E,VS2,544,4.34,4.39,2.64,50.3
0.31,Good,E,SI1,544,4.31,4.35,2.75,51.56
0.31,Very Good,G,VS2,544,4.33,4.37,2.74,51.85
0.31,Premium,H,VS1,544,4.32,4.36,2.71,51.04
0.31,Ideal,G,VS2,544,4.33,4.37,2.67,50.52
0.31,Very Good,E,SI1,544,4.26,4.31,2.7,49.57
0.31,Good,E,SI1,544,4.29,4.32,2.73,50.59
0.31,Good,G,VS2,544,4.22,4.29,2.7,48.88
0.31,Very Good,E,SI1,544,4.3,4.35,2.68,50.13
0.31,Ideal,H,VS1,544,4.31,4.35,2.71,50.81
0.31,Ideal,G,VS2,544,4.34,4.36,2.67,50.52
0.3,Very Good,E,VS2,544,4.27,4.31,2.7,49.69
0.31,Good,E,SI1,544,4.28,4.33,2.72,50.41
0.31,Ideal,G,VS2,544,4.35,4.37,2.69,51.14
0.31,Very Good,H,VS1,544,4.37,4.39,2.69,51.61
0.31,Very Good,E,SI1,544,4.31,4.33,2.71,50.57
0.31,Good,E,SI1,544,4.28,4.31,2.71,49.99
0.31,Ideal,G,VS2,544,4.34,4.36,2.69,50.9
0.31,Premium,I,VVS2,544,4.41,4.44,2.63,51.5
0.31,Ideal,G,VS2,544,4.4,4.43,2.63,51.26
0.31,Very Good,I,VVS2,544,4.31,4.33,2.66,49.64
0.7,Very Good,G,VS1,2287,5.72,5.76,3.47,114.33
0.34,Ideal,D,IF,2287,4.46,4.52,2.79,56.24
0.34,Ideal,D,IF,2287,4.57,4.59,2.74,57.48
0.7,Ideal,I,SI1,2287,5.63,5.71,3.55,114.12
0.7,Ideal,I,SI1,2287,5.64,5.67,3.55,113.52
0.7,Ideal,I,SI1,2287,5.71,5.74,3.5,114.71
0.5,Ideal,G,IF,2287,5.19,5.2,3.16,85.28
0.76,Premium,F,SI2,2287,5.97,5.93,3.53,124.97
1.01,Fair,G,I1,2287,6.32,6.26,4.06,160.63
0.7,Very Good,I,VS1,2288,5.61,5.65,3.53,111.89
0.73,Very Good,I,VS1,2288,5.72,5.76,3.58,117.95
0.53,Ideal,E,VVS2,2288,5.15,5.17,3.22,85.73
0.76,Ideal,H,SI2,2288,5.81,5.84,3.67,124.52
0.7,Ideal,F,SI1,2288,5.72,5.77,3.52,116.18
0.62,Good,D,VS2,2288,5.62,5.55,3.29,102.62
0.74,Ideal,H,SI2,2289,5.78,5.84,3.57,120.51
0.54,Ideal,G,IF,2289,5.26,5.28,3.22,89.43
0.54,Ideal,G,IF,2289,5.24,5.3,3.23,89.7
0.51,Very Good,D,VVS2,2289,5.1,5.07,3.21,83.0
0.7,Good,F,SI1,2289,5.63,5.6,3.6,113.5
0.53,Premium,F,VS2,2290,5.26,5.2,3.17,86.71
0.53,Ideal,F,VS2,2290,5.26,5.23,3.23,88.86
0.57,Very Good,F,VVS2,2290,5.28,5.3,3.31,92.63
0.7,Very Good,E,SI2,2290,5.76,5.79,3.47,115.73
0.7,Fair,G,VS1,2290,5.56,5.52,3.61,110.8
0.44,Ideal,D,VVS1,2290,4.95,4.99,3.01,74.35
0.44,Ideal,D,VVS1,2290,4.91,4.93,3.0,72.62
0.53,Ideal,F,VVS2,2290,5.22,5.15,3.22,86.56
0.53,Ideal,F,VVS2,2290,5.22,5.19,3.24,87.78
0.7,Good,F,VS2,2290,5.61,5.52,3.55,109.93
0.56,Premium,F,VVS2,2290,5.36,5.33,3.18,90.85
0.53,Premium,F,VVS2,2290,5.22,5.2,3.2,86.86
0.53,Ideal,F,VVS2,2291,5.23,5.27,3.22,88.75
0.53,Ideal,F,VVS2,2291,5.21,5.24,3.2,87.36
0.71,Ideal,F,SI2,2291,5.78,5.81,3.52,118.21
1.01,Very Good,D,I1,2291,6.38,6.3,4.02,161.58
0.74,Premium,D,SI2,2291,5.85,5.83,3.61,123.12
0.8,Premium,J,VS1,2292,6.0,5.94,3.63,129.37
0.77,Ideal,J,VS2,2292,5.89,5.94,3.66,128.05
0.56,Ideal,D,VS1,2292,5.26,5.3,3.3,92.0
0.77,Fair,I,VVS2,2292,5.96,5.9,3.51,123.43
0.7,Very Good,G,SI1,2293,5.64,5.7,3.6,115.73
0.77,Very Good,H,SI2,2293,5.78,5.76,3.65,121.52
0.53,Ideal,G,IF,2293,5.27,5.33,3.21,90.17
0.53,Ideal,G,IF,2293,5.29,5.33,3.2,90.23
0.67,Good,F,VS1,2293,5.5,5.59,3.46,106.38
0.7,Premium,H,VS1,2293,5.71,5.66,3.54,114.41
1.05,Fair,H,I1,2293,6.51,6.4,3.99,166.24
0.7,Very Good,I,VS1,2294,5.72,5.74,3.52,115.57
0.72,Very Good,D,SI2,2294,5.76,5.81,3.46,115.79
0.8,Very Good,H,SI2,2294,5.88,5.95,3.71,129.8
0.71,Premium,I,VS2,2294,5.7,5.73,3.55,115.95
0.55,Ideal,F,VVS2,2294,5.24,5.27,3.23,89.2
0.55,Ideal,F,VVS2,2294,5.27,5.32,3.22,90.28
0.59,Ideal,E,VS1,2294,5.4,5.38,3.36,97.61
0.7,Ideal,H,SI1,2294,5.64,5.69,3.54,113.6
0.7,Ideal,H,SI1,2294,5.65,5.7,3.55,114.33
0.7,Ideal,H,SI1,2294,5.69,5.71,3.56,115.66
0.7,Ideal,H,SI1,2294,5.67,5.71,3.54,114.61
0.85,Premium,J,VS2,2295,6.12,6.08,3.71,138.05
0.72,Ideal,G,SI2,2295,5.74,5.77,3.6,119.23
0.72,Ideal,G,SI2,2295,5.76,5.79,3.6,120.06
0.75,Premium,I,SI1,2295,5.91,5.87,3.48,120.73
0.74,Ideal,F,SI2,2295,5.84,5.82,3.51,119.3
0.75,Premium,H,SI2,2295,5.79,5.76,3.64,121.4
0.7,Very Good,H,SI1,2296,5.68,5.77,3.46,113.4
0.79,Very Good,I,SI1,2296,5.92,5.96,3.67,129.49
0.52,Ideal,D,VS1,2296,5.16,5.13,3.2,84.71
